PSNR,MSE,SSIM,TSI,WS,CS,KL,HistI,HistC,CPL,SSS,VAE_RE,VIF,label
16.00210523137702,1632.5625797193877,0.5320453901398078,0.0,29.49384171157952,0.18776701390743256,17.064720153808594,0.05540497228503227,0.1158018848381482,0.43571969866752625,0.2572784423828125,0.012627182877622545,24.619186401367188,0
10.123689798630549,6319.9170918367345,0.7493840246618865,0.27530808735075707,74.47771834878218,0.6192153692245483,2.328253746032715,0.4280133843421936,-0.1197923892580797,0.29367414116859436,0.8586273193359375,0.022965360432863235,3.3589606285095215,0
10.235554947571577,6159.207934736394,0.7380358020024457,0.0,74.35255871598629,0.6112990975379944,9.26403522491455,0.35118386149406433,0.19727675473410197,0.26571351289749146,0.9889259338378906,0.014687158167362213,13.365179061889648,0
22.407011856757563,373.5761785182823,0.8488205408412169,0.17482186346296835,2.888592209526789,0.41949036717414856,0.1335863173007965,0.8255141973495483,0.6545500292231095,0.3071960210800171,0.8493270874023438,0.016004121862351894,0.1927242875099182,0
25.63418336683313,177.6896059204932,0.9696217297322873,0.5614088979527484,6.05927157386118,0.9238817691802979,0.2326841652393341,0.8790856599807739,0.9982209643019289,0.030754759907722473,0.9908714294433594,0.023223339579999447,0.3356921076774597,0
19.004933196882135,817.6869021045918,0.8417666647923044,0.0,22.49288494280155,0.43844786286354065,1.0801777839660645,0.6324537992477417,0.7083864266756744,0.2723301947116852,0.5833549499511719,0.007151947822421789,1.5583670139312744,0
14.193705758494593,2475.767086522109,0.8224782663322071,0.0,28.270647341192166,0.49944236874580383,7.682065963745117,0.5288783311843872,0.44396175264633847,0.3902945816516876,0.7974357604980469,0.014546697493642569,11.082878112792969,0
13.597990050250075,2839.7581579506805,0.590651283073744,0.0,46.65365914464006,0.38390952348709106,16.189300537109375,0.0789620503783226,-0.018269471450857104,0.3618864119052887,0.8019447326660156,0.00989939272403717,23.356224060058594,1
8.979901250067847,8224.135097789116,0.7415718428776605,-0.001111097610759788,75.70316492274394,0.3476797640323639,4.050251007080078,0.32772645354270935,0.08502437547024001,0.3521016538143158,0.6324081420898438,0.009789652656763792,5.843276500701904,0
8.357862568038806,9490.609494579081,0.6060550982470921,0.0,88.07764657779178,0.33660486340522766,12.413227081298828,0.1316964328289032,-0.27316463494208104,0.307783305644989,0.21338653564453125,0.01444053603336215,17.90850257873535,0
23.159828190283775,314.121412627551,0.9509244121812154,0.2192372158101945,11.12218987769844,0.8366277813911438,1.6831127405166626,0.6696628332138062,0.5020938546727597,0.15290726721286774,0.6286849975585938,0.015561286825686693,2.428218364715576,0
9.562315241778487,7191.986055750425,0.600664017355783,0.0,70.48012976354516,0.31252968311309814,12.492708206176758,0.23313936591148376,-0.4185078731220091,0.43188318610191345,0.7358169555664062,0.018545896280556917,18.023170471191406,0
8.74071714764616,8689.77729060374,0.6352841778182402,0.0,90.14566708228439,0.3584626317024231,7.9715118408203125,0.35704320669174194,-0.10757676885427855,0.3675658404827118,1.0,0.01999998651444912,11.500460624694824,1
21.034759537941472,512.3944382440476,0.9457829069627178,0.0,2.4664781207566118,0.42244216799736023,0.07617107033729553,0.8419363498687744,0.9033621248979016,0.2195049673318863,1.0,0.00816363631747663,0.10989148914813995,0
18.72247479353144,872.635509672619,0.9631009802222215,0.28836034161521534,6.529974460749552,0.7596843838691711,0.1811266392469406,0.7602239847183228,0.8174413386506001,0.14914679527282715,0.9780693054199219,0.012630109675228596,0.26131048798561096,0
19.459832136194144,736.3717979379252,0.9674706107820557,0.666961240420688,5.085917649385722,0.7027304768562317,0.03352174907922745,0.89644455909729,0.9409993773310411,0.28683117032051086,0.8226585388183594,0.022256452590227127,0.04836165904998779,0
13.433786044291132,2949.183235012755,0.8435224123809227,0.1907357719854922,46.95057407917497,0.4573066234588623,6.85165548324585,0.4132254421710968,0.2832661226064741,0.2105877548456192,0.9862899780273438,0.011691610794514418,9.884849548339844,0
15.198542661238568,1964.3826729910713,0.7613917580044176,0.6409690555659682,40.39716212606156,0.6788097620010376,2.4933087825775146,0.3927774131298065,0.1383835445302798,0.11441732943058014,0.8804740905761719,0.014859438873827457,3.5970840454101562,0
4.685918162650202,22104.899493781886,0.5418010445169553,0.0,102.52782205070693,0.2562403082847595,15.300729751586914,0.14572705328464508,-0.2746574916361373,0.2853844165802002,0.363006591796875,0.019453844521194696,22.07428550720215,0
17.35113143872805,1196.650197969813,0.860779028373437,0.0,6.588787235104668,0.49696630239486694,0.14085593819618225,0.8113440871238708,0.7592915236825207,0.19396929442882538,1.0,0.011952215805649757,0.20321215689182281,0
16.70754703037481,1387.7960844494048,0.880868030880846,0.0,16.349111099692145,0.6988021731376648,4.44863224029541,0.6229273080825806,0.6322533532036404,0.18347014486789703,0.7662124633789062,0.012188258115202188,6.4180192947387695,0
19.191056554083506,783.3840149340987,0.8083599363558795,-0.0030562970448364314,1.0188735013277452,0.30306610465049744,0.025937775149941444,0.9233697056770325,0.9671788490951634,0.5289513468742371,0.3860282897949219,0.018505019135773182,0.03742029890418053,1
13.156664418651863,3143.503288424745,0.9092547570515913,0.5414289969109081,52.87605624049479,0.6016433835029602,1.4321315288543701,0.5193917751312256,0.11937015194581922,0.23953640460968018,0.22407150268554688,0.01663041952997446,2.066129446029663,0
13.573515960879403,2855.8064147534014,0.8912980098349623,0.0,26.12525915927914,0.5613431930541992,3.3447537422180176,0.6303811073303223,0.5102138435310676,0.18712568283081055,0.9778366088867188,0.02295245323330164,4.825459957122803,0
20.97158230444325,519.9027689200681,0.8899982189616705,0.5904361282938717,16.91814913552776,0.8557896018028259,0.7365108132362366,0.6987603902816772,0.7908945238852805,0.10657741129398346,0.7190208435058594,0.020008930936455727,1.0625605583190918,1
6.189215018822373,15637.195252710459,0.5817412586656782,0.0,111.53904254584874,0.10911735147237778,17.72791290283203,0.0,-0.08890040980749624,0.2563237249851227,0.8461570739746094,0.007003892911598086,25.575969696044922,0
16.871529876742834,1336.3720171662414,0.7769830035917835,0.03990500310542708,3.8657723767937218,0.30711427330970764,0.0873071551322937,0.8599928617477417,0.868503368825186,0.45019713044166565,0.5257911682128906,0.016923648305237293,0.12595760822296143,1
8.351108754420327,9505.380042251276,0.8670981144776475,0.0,30.66159099789241,0.4879293143749237,3.747206687927246,0.4759446680545807,0.614596324289624,0.2051052451133728,0.9971923828125,0.015685633290559053,5.406076431274414,0
10.436812780381842,5880.2945764243195,0.4508157379710124,0.0,66.63151704705359,0.31952103972435,16.94306755065918,0.04125478118658066,-0.1360976453738485,0.35001155734062195,0.9139633178710938,0.007643215358257294,24.44367790222168,0
7.009155756971216,12946.869937818878,0.5584194981179046,0.08426490226812976,114.78340242273867,0.3199225068092346,7.735522270202637,0.067940853536129,-0.44894370735301287,0.3421376943588257,0.7552261352539062,0.012906443327665329,11.159998893737793,0
12.986777709314829,3268.907186702806,0.9715783102107003,0.0,12.774155061126198,0.6094284653663635,0.6656188368797302,0.5214245915412903,0.542283695138309,0.13538554310798645,0.9495658874511719,0.013289636466652155,0.9602850079536438,0
17.163440126620713,1249.500252444728,0.9589983021505407,0.0,7.285275793824351,0.5149921178817749,0.25610172748565674,0.77152419090271,0.7683134211045248,0.23318354785442352,0.6140098571777344,0.0075998189859092236,0.36947664618492126,0
8.75303004632472,8665.175362723214,0.5151544393671562,0.0,82.23230230107256,0.4007161259651184,17.168996810913086,0.03706951439380646,-0.29316207267021516,0.2954067587852478,0.8475074768066406,0.011789953336119652,24.76962661743164,0
10.597542323315242,5666.6465973108,0.6206954531953136,0.0,55.84777562641581,0.37772154808044434,9.216652870178223,0.41954320669174194,-0.12297931272927427,0.2302207499742508,0.9521865844726562,0.008432410191744566,13.296819686889648,0
14.080625090732966,2541.077155080782,0.8650892433384534,0.19971248438804604,39.14638504401116,0.47630035877227783,7.555331707000732,0.31281888484954834,0.0539847785675152,0.2993434965610504,0.920135498046875,0.013355601113289595,10.900039672851562,0
8.374375630452523,9454.592122395834,0.44612274210050507,0.0,79.00472330250767,0.46192246675491333,13.364628791809082,0.20402184128761292,0.053754549149262705,0.2865871489048004,1.0,0.0109985307790339,19.281082153320312,1
16.067977470593917,1607.9872980442176,0.831107181079159,0.0,23.162607561643135,0.5421411991119385,2.6461968421936035,0.5649116039276123,0.6882365752064417,0.22020168602466583,0.8362808227539062,0.010517439572140574,3.817655086517334,0
26.249555109995562,154.21437207695578,0.9626175453054705,0.6887480925015962,1.8277066108256275,0.6948086023330688,0.02896818518638611,0.9235690236091614,0.9709724430870387,0.1139293685555458,1.0,0.009569630492478609,0.04179225489497185,0
14.156689534349029,2496.958977731718,0.9705167412159352,0.3664187522885413,9.855847476805032,0.5733171105384827,0.0907883420586586,0.8430724143981934,0.6637024285009697,0.3310607671737671,0.21015167236328125,0.019774055108428,0.13097989559173584,0
15.31300427998303,1913.286172672194,0.7542635590774396,0.0,22.752590871959868,0.1975346952676773,13.705896377563477,0.24047353863716125,0.08700352983626904,0.5179837346076965,0.611724853515625,0.006375954020768404,19.773426055908203,0
10.893571485365154,5293.2598254145405,0.5455758620727905,0.0,54.54657607196859,0.22021980583667755,12.599259376525879,0.24284519255161285,0.1259534601818365,0.5910049080848694,0.27577972412109375,0.01130134193226695,18.176889419555664,0
25.92798538677648,166.06641953656464,0.9636726507705491,0.41989376903690895,1.1127033177481103,0.6735204458236694,0.02138424664735794,0.9239676594734192,0.939619212042499,0.2312508523464203,0.9350776672363281,0.013310072012245655,0.030850939452648163,0
25.218936074648294,195.51800329506804,0.9513571625017486,0.0,2.092374858167146,0.5532299876213074,0.06758996099233627,0.8963449001312256,0.9647341205434838,0.17330804467201233,1.0,0.011071958113461733,0.09751170873641968,0
7.571654457967945,11374.04429076318,0.5563303075939883,0.0009304469000570088,100.10080506570216,0.32574930787086487,10.764545440673828,0.061045121401548386,-0.4246554463395361,0.35452666878700256,0.4862937927246094,0.020177816972136497,15.529956817626953,0
15.954608204671546,1650.5152463329082,0.9262405142772001,0.7061668332178719,15.606345722771968,0.6711115837097168,0.469426691532135,0.7531090378761292,-0.07684147944996415,0.33926090598106384,0.5338211059570312,0.03312179632484913,0.6772394776344299,0
13.565731119589985,2860.930112670068,0.5354115222292435,0.022841141288674115,10.104492190739236,0.1737988442182541,0.5952596068382263,0.5787228941917419,0.2161954964546639,0.6564683318138123,0.3965797424316406,0.019598286598920822,0.8587782382965088,0
28.415610941989698,93.65247661564626,0.9626083606904228,0.4941387351244256,0.5904615950854161,0.7702593803405762,0.024624019861221313,0.927754282951355,0.9516791755498234,0.16835686564445496,1.0,0.015452941413968801,0.03552494943141937,0
11.878798144599488,4218.912773703231,0.8658184449412476,0.26300942775232133,11.904177253483638,0.4815724492073059,0.14461944997310638,0.8053053617477417,0.6929279541119252,0.5388864874839783,0.8809967041015625,0.02026601182296872,0.20864175260066986,0
16.417678958373973,1483.5851070897108,0.781315234887329,0.0,26.417231413479122,0.6306947469711304,8.281891822814941,0.47951212525367737,0.41958838876542903,0.1621231883764267,0.9564247131347656,0.011986466124653816,11.948244094848633,0
25.260436584751666,193.6585618622449,0.9592611346193942,0.0,2.7312261185996087,0.6547584533691406,0.038087643682956696,0.9045161008834839,0.9423086531343864,0.18184508383274078,0.15561294555664062,0.009022098500281572,0.054948847740888596,0
8.197879454988815,9846.738746279761,0.8175014833839361,0.06041779958623892,18.507652908953347,0.3086424767971039,0.2582539916038513,0.7426259517669678,0.7696398186338316,0.49297034740448,0.003253936767578125,0.03343157842755318,0.3725817799568176,0
13.065116973436549,3210.4703510310374,0.7567029526404152,0.30475426040658926,48.198162507148155,0.587807834148407,9.357561111450195,0.40230390429496765,0.11803459110555461,0.2565464377403259,0.9769744873046875,0.01643462060019374,13.500107765197754,0
12.573685622573388,3595.1068173363096,0.725822229983182,0.0,28.153180623593855,0.5881985425949097,8.471497535705566,0.4410076439380646,0.09746339138744893,0.25546929240226746,0.02752685546875,0.012881128117442131,12.221787452697754,0
14.788263915580021,2159.0065967793366,0.8609574049024469,0.7146035558354149,42.488141680965974,0.5652820467948914,2.0495057106018066,0.3924984037876129,-0.14110491479750328,0.23268429934978485,0.8095436096191406,0.011189883574843407,2.9568114280700684,0
16.057856409759705,1611.7390186543366,0.9696720554368191,0.3274955719525614,13.276167945600864,0.6334156394004822,6.177809238433838,0.6117267608642578,0.020718179013422936,0.21741215884685516,0.5838050842285156,0.01664847321808338,8.912694931030273,0
6.460848228135737,14689.111859587585,0.6983019483078685,0.06184506709563744,119.38964831808822,0.6942622065544128,7.972696781158447,0.05004384368658066,-0.17148149593278525,0.21959662437438965,1.0,0.010382665786892176,11.50217056274414,0
17.472781181402507,1163.5960618622448,0.9833461711097288,0.6526388824829417,5.425940648823557,0.6797847151756287,0.187602698802948,0.8171037435531616,0.49088217536083417,0.26936817169189453,0.4304237365722656,0.035964976996183395,0.27065348625183105,0
19.123314400924432,795.699198820153,0.7694823615685767,0.0,21.49776790449259,0.5939518809318542,8.804009437561035,0.33129385113716125,0.4036869805608602,0.15939170122146606,0.9964981079101562,0.009576223674230278,12.701502799987793,1
5.957301309914565,16494.92061941964,0.4965555096732902,0.02277132603694856,125.93457022574913,0.4137503504753113,14.260079383850098,0.046356819570064545,-0.17797015709635278,0.36957642436027527,0.8146591186523438,0.055482037365436554,20.572948455810547,0
14.14577626290567,2503.2414102359694,0.7660809398247344,0.0,31.5958824057223,0.4129999279975891,10.545978546142578,0.35592713952064514,0.4338441625926469,0.265158474445343,0.410247802734375,0.010023203445598483,15.214631080627441,0
12.629634259254775,3549.0893654336733,0.7446919332325991,0.0,54.74862486157732,0.6718390583992004,15.959734916687012,0.10222017765045166,-0.2599309476404609,0.26247337460517883,0.5922927856445312,0.006898191990330815,23.025028228759766,0
5.460265999051119,18494.97552614796,0.4607328104884334,0.17798480422434143,101.38014183411495,0.4490578770637512,10.478663444519043,0.3838687539100647,-0.3320493340802193,0.4979005753993988,0.4508209228515625,0.045120177790522575,15.117514610290527,0
13.904245417887406,2646.4020182291665,0.85889163937566,0.0,49.15298136856508,0.7064667344093323,5.02014684677124,0.5703722834587097,0.24494347390515894,0.22607074677944183,0.01908111572265625,0.016300657764077187,7.242541790008545,0
18.925435778473663,832.7924572172619,0.8800475629105885,0.2741887926397864,4.466238955926873,0.4165605306625366,0.22080597281455994,0.8338050246238708,0.9081194223750514,0.2733786702156067,0.43515777587890625,0.012585129123181105,0.31855568289756775,0
17.87608607194186,1060.4049678465135,0.9367006117677342,0.4394761115626709,5.2397561044384116,0.6112682223320007,0.18726710975170135,0.8010403513908386,0.7200816779147875,0.3701523244380951,0.8835334777832031,0.0247799102216959,0.27016934752464294,0
19.93422936091855,660.1724928252551,0.9100963739008965,-0.0007045610544645333,5.3945114210688665,0.514969527721405,0.037960976362228394,0.9088408350944519,0.9631327715550969,0.19959582388401031,0.6385421752929688,0.014487660955637693,0.05476611107587814,0
20.082713947103315,637.9827938988095,0.910186451760251,0.19254667190001024,21.49270574565221,0.8469835519790649,4.388304233551025,0.5650510191917419,0.1701331158979473,0.13108952343463898,0.9432296752929688,0.017723381519317627,6.330984592437744,0
18.317833205547313,957.8489782631802,0.9496867069328436,0.0,14.559789513314488,0.7423529624938965,6.565089225769043,0.47716039419174194,0.41495999649236837,0.09022533148527145,1.0,0.0074149316642433405,9.47142219543457,0
18.002058298126997,1030.0884818771258,0.8625998860755821,0.3019222359832266,14.802415513985075,0.7757200598716736,3.1374449729919434,0.7418287992477417,0.5376996361931861,0.2090374231338501,0.9515457153320312,0.024087732657790184,4.526376724243164,0
17.524670859532932,1149.776094812925,0.8187944385114312,0.0,28.713508391681053,0.6347787380218506,7.856957912445068,0.38717716932296753,0.3331970411042342,0.10493702441453934,1.0,0.010383361717686057,11.33519458770752,0
17.202537829104873,1238.302010257228,0.8958282894941476,0.0,18.856365525785595,0.6484341621398926,3.9923648834228516,0.6697226166725159,0.8749424699043913,0.2246270626783371,0.7777900695800781,0.011078552110120654,5.759764671325684,0
23.685300048804404,278.3238068664966,0.9486622019428574,0.48728993132981846,2.904297015810906,0.7659140229225159,0.055374789983034134,0.9004703760147095,0.8767572866509087,0.22320576012134552,0.7755966186523438,0.04071485437452793,0.07988892495632172,0
6.958352315850307,13099.210744844813,0.6508855744446204,0.17077062233363766,105.23646787519672,0.4149216413497925,10.99984359741211,0.15543287992477417,-0.2510795321952058,0.5465959906578064,0.9895896911621094,0.019653652794659138,15.869421005249023,0
24.617512462237258,224.55830144557822,0.9762922394474352,0.0,6.5582350193731695,0.7799245119094849,2.4588546752929688,0.7449178695678711,0.8545320535295754,0.123021699488163,1.0,0.005529023939743638,3.547377586364746,0
7.224998138785588,12319.144431600766,0.6795100253859008,0.18582659114086758,99.24011480152119,0.33006539940834045,6.8134918212890625,0.11577247083187103,-0.04263967869753421,0.5210947394371033,0.9308700561523438,0.02140047587454319,9.829792022705078,0
22.58594878730065,358.496964019983,0.8693565273152959,0.2884937663084189,2.8965839425624855,0.5413516759872437,0.034906961023807526,0.9134646058082581,0.9155975170836377,0.3488977253437042,0.5927162170410156,0.029167172499001026,0.050359927117824554,0
3.840732398036436,26853.884772268284,0.36950482685846225,0.0,165.443698477257,0.19364602863788605,18.04389190673828,0.000737404334358871,-0.11824200449909572,0.387652724981308,0.6782875061035156,0.012534287758171558,26.031831741333008,0
10.269678689420928,6111.0029296875,0.9879364607507841,0.0,17.63562270340158,0.4195069372653961,1.8733493089675903,0.41619500517845154,0.05179977701566237,0.14961102604866028,0.523834228515625,0.009441385045647621,2.702672004699707,0
9.3666335349859,7523.449451264881,0.7223151918743496,0.0,62.70653320285118,0.3347795605659485,13.003012657165527,0.2332589328289032,-0.11555856680840611,0.3282221853733063,0.9800224304199219,0.011035842821002007,18.759384155273438,0
13.18864152194583,3120.4426751169217,0.7505658354752633,0.0,21.888691811587023,0.27341607213020325,13.364688873291016,0.1865234375,0.32218613708539967,0.2667350769042969,1.0,0.010166336549445987,19.281171798706055,0
15.661491263916545,1765.7582110969388,0.9882150478515344,0.5964366882755421,4.758649709742103,0.6756250262260437,0.1697983294725418,0.8197146058082581,0.674685033044784,0.24583570659160614,0.6299400329589844,0.022252870723605156,0.24496722221374512,1
17.64243983282646,1119.0162096088436,0.9677429798926331,0.27030789651732884,6.543765920980273,0.7155556678771973,0.7232540845870972,0.8451849818229675,0.8876232550698527,0.20682741701602936,0.6702499389648438,0.017250805161893368,1.043434977531433,0
17.92199793650706,1049.2538398171769,0.8999066725050848,0.0,18.233577747967132,0.6849565505981445,3.747323989868164,0.7072305679321289,0.650900214916715,0.2308977097272873,0.9187355041503906,0.01816004328429699,5.406245708465576,0
9.284295706744295,7667.447132759354,0.6177702642703665,0.0,61.40551218921222,0.4723224341869354,8.867335319519043,0.4008091688156128,0.2733830514831527,0.23261871933937073,0.8357009887695312,0.011371733387932181,12.792861938476562,0
28.62296864802604,89.286026519983,0.9183800630530464,0.7819459872202162,1.6094547837283297,0.5509976148605347,0.06761198490858078,0.8754982352256775,0.9290688096317924,0.17866982519626617,1.0,0.013836867175996304,0.09754346311092377,0
21.409414744842145,470.0444036989796,0.9512855607029709,0.0,13.484155808845411,0.6855272650718689,2.4673609733581543,0.7135881781578064,0.6769979747802989,0.20795179903507233,0.9493026733398438,0.014128506183624268,3.5596494674682617,0
16.41503836072659,1484.4874309098639,0.637701932654628,0.0,10.140844203794213,0.2717408239841461,0.47639796137809753,0.6231864094734192,0.4239608430775929,0.37176036834716797,0.9996871948242188,0.015564394649118185,0.687296986579895,0
17.153810124860797,1252.2739556760205,0.8689768971861952,0.36330356104069905,7.01468829581341,0.6963337063789368,6.553437232971191,0.5946069955825806,0.17446203044676334,0.17270411550998688,0.9328956604003906,0.012968977447599173,9.454609870910645,0
16.16932730662225,1570.8967102465986,0.8091874037461586,0.0,27.32888233482116,0.38116753101348877,4.026205062866211,0.46440526843070984,0.36664393108724097,0.24244417250156403,1.0,0.012077204883098602,5.808586120605469,0
5.00416310314362,20543.00872262968,0.3762887527914011,0.26284947650745116,137.428152969641,0.4169432520866394,14.497828483581543,0.1572265774011612,-0.3028530043040448,0.4768718183040619,0.6440505981445312,0.023553810082376003,20.91594696044922,0
14.964630120571623,2073.0861434417516,0.6675154337593275,0.0,33.69391736912784,0.4280841052532196,12.422830581665039,0.26566484570503235,0.3927232578661662,0.2888999283313751,0.7126617431640625,0.010937455808743834,17.9223575592041,1
13.649102276942514,2806.5328709608843,0.8851919738907941,0.0,18.85885680881092,0.48931336402893066,9.538445472717285,0.3656528890132904,0.2705706507866601,0.19198216497898102,1.0,0.00864171190187335,13.761068344116211,0
8.211487712500755,9815.933095503826,0.5745318704904671,0.2789730754257047,95.75581931627735,0.46814095973968506,6.910449028015137,0.4408282935619354,-0.5907151592752179,0.5313847661018372,0.906463623046875,0.037183716893196106,9.969669342041016,0
11.530167582747662,4571.551352572279,0.48707178487520275,0.0,53.337930608182745,0.25876981019973755,15.042060852050781,0.12890625,-0.29046059188063117,0.42406296730041504,0.3330116271972656,0.010510006453841925,21.701107025146484,0
8.398371203402625,9402.497801073554,0.7363360608140131,0.17459714291691844,87.00490272926871,0.37947630882263184,5.652439117431641,0.29398518800735474,-0.2468156516059717,0.3198656439781189,0.840423583984375,0.02235588151961565,8.154746055603027,0
12.042232137939443,4063.09659332483,0.8347882574478119,0.0,14.324358187322755,0.421454519033432,0.1447720229625702,0.8114637136459351,0.8720562938268388,0.20849445462226868,1.0,0.014259743504226208,0.20886185765266418,0
16.585104528579393,1427.4795918367347,0.9692325789194881,0.0,27.048130665164024,0.7919543385505676,1.6282976865768433,0.28115037083625793,0.144883824573515,0.14529402554035187,0.9844131469726562,0.006855666870251298,2.3491370677948,0
14.45000959115867,2333.884725765306,0.5840221328673775,0.0,26.531907715301017,0.3363015651702881,12.33199691772461,0.24724969267845154,0.5065213453458329,0.31190285086631775,0.7065658569335938,0.01043133670464158,17.791311264038086,0
5.706668796825333,17474.850991177722,0.5466067495170573,0.0,103.98734448548838,0.2260671705007553,15.63827133178711,0.11573261767625809,-0.30202420037307315,0.5678538084030151,0.07045364379882812,0.021561330184340477,22.561256408691406,1
19.234068986681578,775.6636904761905,0.8401293198125723,0.10999978338603883,5.396982649696626,0.44070062041282654,0.041082024574279785,0.9088010191917419,0.9720073132417576,0.2981567978858948,0.37909698486328125,0.011111891362816095,0.05926894769072533,0
21.601279466802993,449.730575042517,0.9802332820566559,0.5694617300622805,10.71412589076261,0.7104966640472412,5.328253746032715,0.5704519748687744,-0.00972054568533116,0.14733046293258667,1.0,0.026362266391515732,7.687044143676758,0
10.877991824942244,5312.282698235545,0.9076519423575841,0.2422192762206237,41.92924921712651,0.5175063610076904,0.7689422369003296,0.6355428695678711,0.29605731047580164,0.47452065348625183,0.4015960693359375,0.027935661375522614,1.109349012374878,0
13.837829517663318,2687.18402556335,0.7596689087968326,0.22334979724856344,41.606584705811855,0.6156600117683411,2.3839735984802246,0.5290776491165161,0.37625945739743255,0.28994157910346985,0.6468162536621094,0.01919079851359129,3.4393470287323,0
21.284439360566253,483.7672061011905,0.9699248883039393,0.354025020496838,9.134745527513676,0.7440809607505798,1.3028537034988403,0.706074595451355,0.6478127782750915,0.18627867102622986,0.9128494262695312,0.018402041867375374,1.8796205520629883,0
19.808163128941832,679.6167091836735,0.9653957061179189,0.5150698290180235,4.476522698596776,0.7128384113311768,0.08077070116996765,0.859375,0.8898226228578194,0.14712263643741608,1.0,0.015439499635249376,0.1165274977684021,0
8.585137553265634,9006.71883636267,0.7838484135265138,0.0,90.67803333583406,0.4246830940246582,6.600918292999268,0.26672112941741943,-0.14785873504962016,0.4185373783111572,0.8082008361816406,0.015286253299564123,9.523111343383789,0
9.11789023122995,7966.936171343537,0.7139870370801434,0.34633872015875766,73.23844102121305,0.47095632553100586,9.178886413574219,0.3778699040412903,-0.24442407929541707,0.20844893157482147,1.0,0.0183105799369514,13.24233341217041,0
11.59958117784495,4499.064745429422,0.8784427345390295,0.4976568488172116,47.919662767774696,0.6483326554298401,2.0883238315582275,0.4074457883834839,0.02367509445714597,0.5183351039886475,0.4067726135253906,0.020339112728834152,3.0128140449523926,0
12.592890543160845,3579.2440077593537,0.8682517590341742,0.29140496912635067,52.060387584497505,0.40577226877212524,4.269898891448975,0.11246412992477417,-0.0902473377684521,0.201208233833313,1.0,0.0060992438811808825,6.160161972045898,0
14.670447703842477,2218.3782087053573,0.6217683642418182,0.0,34.03601318456256,0.2958959639072418,14.931057929992676,0.14126275479793549,0.26322054027084535,0.2893660068511963,0.9914283752441406,0.009748020209372044,21.54096221923828,0
10.335565045517178,6018.99325042517,0.6302618429892195,0.23754321451636698,68.33193157952329,0.43974602222442627,8.257523536682129,0.2655452787876129,-0.12236035785760956,0.24864278733730316,0.5201377868652344,0.012714354321360588,11.913087844848633,0
26.91788928611009,132.21825839710885,0.8792057800243182,0.10695865988302926,1.5391819753672946,0.4763500690460205,0.06456810235977173,0.8731664419174194,0.7915733358976986,0.275244802236557,1.0,0.01863520499318838,0.09315209090709686,0
